scenario_id,vehicle_id,DateTime,charging_kw,strategy,forecast_source
20230707_pooled_F25_P075_S43,EV011,2023-07-07 15:30:00,5.226666666666529,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 15:30:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 15:35:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 15:40:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 15:45:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 15:45:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 15:50:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 15:50:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 15:55:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 15:55:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 16:00:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 16:00:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 16:05:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 16:05:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 16:05:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 16:10:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 16:10:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 16:10:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 16:15:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 16:15:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 16:15:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 16:20:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 16:20:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 16:20:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 16:25:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 16:25:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 16:25:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 16:30:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 16:30:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 16:30:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 16:35:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 16:35:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 16:35:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 16:40:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 16:40:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 16:40:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 16:45:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 16:45:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 16:45:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 16:50:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 16:50:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 16:50:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 16:55:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 16:55:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 16:55:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 17:00:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 17:00:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 17:00:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 17:05:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 17:05:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 17:05:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 17:10:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV016,2023-07-07 17:10:00,2.6666666666666683,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 17:10:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 17:15:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 17:15:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 17:20:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 17:20:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 17:25:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 17:25:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 17:30:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 17:30:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 17:35:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 17:35:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 17:40:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV017,2023-07-07 17:40:00,5.560000000000317,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 17:45:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 17:50:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 17:55:00,6.6,fixed_delayed,none
20230707_pooled_F25_P075_S43,EV003,2023-07-07 18:00:00,3.9600000000000666,fixed_delayed,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 05:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 06:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 06:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 06:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 06:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 06:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 06:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 06:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 06:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 06:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV008,2023-07-07 06:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 06:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 06:30:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 06:30:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 06:30:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV008,2023-07-07 06:30:00,3.4533333333333345,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 06:30:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 06:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 06:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 06:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 06:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 06:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 06:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 06:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 06:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 06:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 06:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 06:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 06:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 06:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 06:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 06:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 06:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 06:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 06:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 06:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 06:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 07:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 07:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 07:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 07:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 07:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 07:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 07:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 07:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 07:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 07:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 07:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 07:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 07:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 07:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 07:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 07:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 07:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 07:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 07:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 07:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 07:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 07:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 07:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 07:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 07:30:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 07:30:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 07:30:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 07:30:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 07:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 07:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 07:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 07:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 07:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 07:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 07:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 07:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 07:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 07:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 07:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 07:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 07:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 07:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 07:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 07:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 07:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 07:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 07:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 07:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 07:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 07:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 07:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 07:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV005,2023-07-07 07:55:00,0.7866666666666563,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 08:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 08:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 08:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 08:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 08:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 08:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 08:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 08:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 08:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 08:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 08:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 08:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 08:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 08:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 08:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 08:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 08:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 08:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 08:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 08:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 08:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 08:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 08:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV010,2023-07-07 08:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 08:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 08:30:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 08:30:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV014,2023-07-07 08:30:00,0.9866666666667586,immediate,none
20230707_pooled_F25_P100_S42,EV010,2023-07-07 08:30:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 08:30:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 08:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 08:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV013,2023-07-07 08:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV010,2023-07-07 08:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 08:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 08:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 08:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV013,2023-07-07 08:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV010,2023-07-07 08:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 08:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 08:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV018,2023-07-07 08:45:00,4.306666666666778,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 08:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV013,2023-07-07 08:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV010,2023-07-07 08:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 08:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 08:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 08:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV013,2023-07-07 08:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV010,2023-07-07 08:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 08:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 08:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV015,2023-07-07 08:55:00,0.7200000000001213,immediate,none
20230707_pooled_F25_P100_S42,EV013,2023-07-07 08:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV010,2023-07-07 08:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 08:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 08:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV011,2023-07-07 08:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV013,2023-07-07 09:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV010,2023-07-07 09:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 09:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 09:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV011,2023-07-07 09:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV013,2023-07-07 09:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV010,2023-07-07 09:05:00,4.546666666666669,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 09:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 09:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV011,2023-07-07 09:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV013,2023-07-07 09:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 09:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 09:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV011,2023-07-07 09:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV013,2023-07-07 09:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 09:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 09:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV011,2023-07-07 09:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV013,2023-07-07 09:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 09:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 09:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV011,2023-07-07 09:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV013,2023-07-07 09:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 09:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 09:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV011,2023-07-07 09:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV013,2023-07-07 09:30:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 09:30:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 09:30:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV012,2023-07-07 09:30:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV011,2023-07-07 09:30:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV013,2023-07-07 09:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 09:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 09:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV012,2023-07-07 09:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV011,2023-07-07 09:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV009,2023-07-07 09:35:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV013,2023-07-07 09:40:00,5.986666666666664,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 09:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 09:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV012,2023-07-07 09:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV011,2023-07-07 09:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV009,2023-07-07 09:40:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 09:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 09:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV012,2023-07-07 09:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV011,2023-07-07 09:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV009,2023-07-07 09:45:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 09:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 09:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV012,2023-07-07 09:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV011,2023-07-07 09:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV009,2023-07-07 09:50:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 09:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 09:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV020,2023-07-07 09:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV012,2023-07-07 09:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV011,2023-07-07 09:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV009,2023-07-07 09:55:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 10:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 10:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV020,2023-07-07 10:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV012,2023-07-07 10:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV011,2023-07-07 10:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV009,2023-07-07 10:00:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 10:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 10:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV020,2023-07-07 10:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV012,2023-07-07 10:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV011,2023-07-07 10:05:00,2.37333333333332,immediate,none
20230707_pooled_F25_P100_S42,EV009,2023-07-07 10:05:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 10:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 10:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV020,2023-07-07 10:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV012,2023-07-07 10:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV009,2023-07-07 10:10:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 10:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 10:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV020,2023-07-07 10:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV012,2023-07-07 10:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV009,2023-07-07 10:15:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 10:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 10:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV020,2023-07-07 10:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV012,2023-07-07 10:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV009,2023-07-07 10:20:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV006,2023-07-07 10:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV007,2023-07-07 10:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV020,2023-07-07 10:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV012,2023-07-07 10:25:00,6.6,immediate,none
20230707_pooled_F25_P100_S42,EV009,2023-07-07 10:25:00,6.6,immediate,none
